budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,55831,"[{""id"": 10183, ""name"": ""independent film""}]",en,Boynton Beach Club,A handful of men and women of a certain age pick up the pieces of their lives and look for new love after the loss of their mates in this comedy drama from writer-director Susan Seidelman.,0.18887,[],[],2005-08-05,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Boynton Beach Club,6.8,3
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",,10226,"[{""id"": 1583, ""name"": ""mass murder""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14805, ""name"": ""maniac""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 15460, ""name"": ""bound and gagged""}, {""id"": 157064, ""name"": ""circular saw""}, {""id"": 224663, ""name"": ""new french extremism""}]",fr,Haute tension,"Alexia travels with her friend Marie to spend a couple of days with her family in their farm in the country. They arrive late and they are welcomed by Alexia's father. Late in the night, a sadistic and sick killer breaks into the farmhouse, slaughters Alexia's family--including their dog--and kidnaps Alexia. Marie hides from the criminal and tries to help the hysterical and frightened Alexia, chase the maniac, and disclose his identity in the end.",4.952983,"[{""name"": ""Alexandre Films"", ""id"": 2926}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2003-06-18,0,91,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Hearts will bleed.,High Tension,6.6,271
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]",,356483,"[{""id"": 2210, ""name"": ""climate change""}, {""id"": 6678, ""name"": ""polar bear""}]",en,Unnatural,Global climate change prompts a scientific corporation to genetically modify Alaskan polar bears with horrific and deadly results.,0.687656,"[{""name"": ""August Heart Entertainment"", ""id"": 65834}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-10-16,0,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some things were never meant to be.,Unnatural,4.3,12
8000000,"[{""id"": 18, ""name"": ""Drama""}]",,10476,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 1009, ""name"": ""baby""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 3658, ""name"": ""career""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4562, ""name"": ""rapper""}, {""id"": 10183, ""name"": ""independent film""}]",en,Hustle & Flow,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",6.39503,"[{""name"": ""MTV Films"", ""id"": 746}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-07-22,23563727,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The music will inspire them. The dream will unite them. This summer get crunk.,Hustle & Flow,6.9,99
2800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,10281,"[{""id"": 1889, ""name"": ""lake""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 5086, ""name"": ""telekinesis""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 179422, ""name"": ""jason vorhees""}]",en,Friday the 13th Part VII: The New Blood,"Tina possesses the gift of telekinesis, allowing her to move things and see the future, using the power of her mind. But when a devious doctor tries to exploit her ability, the gift becomes a hellish curse. Tina unwittingly unchains the merciless bloodthirsty Jason Voorhees from his watery grave, igniting a bloodbath that ends in the ultimate showdown in strength of mind versus pure evil matter.",9.070842,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-05-13,19170001,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Jason is back, but this time someone's waiting!",Friday the 13th Part VII: The New Blood,5.3,192
2800000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,3034,"[{""id"": 1706, ""name"": ""experiment""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 3487, ""name"": ""assistant""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 12416, ""name"": ""horror spoof""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 198102, ""name"": ""frankenstein's monster""}]",en,Young Frankenstein,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind.",36.444894,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Crossbow Productions"", ""id"": 1296}, {""name"": ""Gruskoff/Venture Films"", ""id"": 1297}, {""name"": ""Jouer Limited"", ""id"": 1298}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1974-12-15,86273333,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,The scariest comedy of all time!,Young Frankenstein,7.7,854
0,"[{""id"": 18, ""name"": ""Drama""}]",,55306,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 8627, ""name"": ""stolen money""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14831, ""name"": ""stabbing""}, {""id"": 15363, ""name"": ""bank robbery""}, {""id"": 184503, ""name"": ""father-in-law daughter-in-law relationship""}, {""id"": 224563, ""name"": ""beekeeper""}, {""id"": 224564, ""name"": ""orlando florida""}]",en,Ulee's Gold,An elderly beekeeper and Vietnam vet must rescue his daughter-in-law and protect his grandchildren from killers.,0.93392,"[{""name"": ""Clinica Estetico"", ""id"": 1274}, {""name"": ""Nunez-Gowan"", ""id"": 75348}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-06-13,0,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Ulee's Gold,6.5,19
2700000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",,17264,"[{""id"": 383, ""name"": ""poker""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 3875, ""name"": ""barn""}, {""id"": 4613, ""name"": ""training""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 155746, ""name"": ""deserted island""}, {""id"": 180230, ""name"": ""stallion""}]",en,The Black Stallion,"While traveling with his father, young Alec becomes fascinated by a mysterious Arabian stallion that is brought on board and stabled in the ship he is sailing on. When it tragically sinks both he and the horse survive only to be stranded on a deserted island. He befriends it, so when finally rescued both return to his home where they soon meet Henry Dailey, a once successful trainer. Together they begin training the horse to race against the fastest ones in the world.",11.35972,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1979-10-17,37799643,118,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,"From the moment he first saw the stallion, he knew it would either destroy him, or carry him where no one had ever been before…",The Black Stallion,7.0,59
2686000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,15875,"[{""id"": 1421, ""name"": ""birthday""}, {""id"": 6231, ""name"": ""half-brother""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 180800, ""name"": ""mission clinic""}, {""id"": 180803, ""name"": ""polynesia""}, {""id"": 188934, ""name"": ""bar brawl""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 207592, ""name"": ""piano""}, {""id"": 210018, ""name"": ""half sister""}, {""id"": 222195, ""name"": ""navy veterans""}, {""id"": 234849, ""name"": ""tiki culture""}]",en,Donovan's Reef,"'Guns' Donovan prefers carousing with his pals Doc Dedham and 'Boats' Gilhooley, until Dedham's high-society daughter Amelia shows up in their South Seas paradise.",1.897263,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1963-06-12,6600000,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Gangway...For This Years BIG Adventure!,Donovan's Reef,6.0,30
2627000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",,43306,"[{""id"": 3203, ""name"": ""pilot""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 162846, ""name"": ""ghost""}]",en,A Guy Named Joe,"Pete Sandidge (Tracy), a daredevil bomber pilot, dies when he crashes his plane into a German aircraft carrier, leaving his devoted girlfriend, Dorinda (Irene Dunne), who is also a pilot, heartbroken. In heaven, Pete receives a new assignment: he is to become the guardian angel for Ted Randall (Van Johnson), a young Army flyer. Invisibly, Pete guides Ted through flight school and into combat, but the ectoplasmic mentor's tolerance is tested when Ted falls for Dorinda. Ultimately, however, Pete not only comes to terms with their relationship but also acts as Dorinda's copilot when she undertakes a dangerous bombing raid, so that Ted won't have to. Remade by Steven Speilberg in 1989 as ALWAYS",0.531444,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1944-03-01,5363000,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A GUY - A GAL - A PAL - It's Swell!,A Guy Named Joe,6.0,8
2600000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,9730,"[{""id"": 1889, ""name"": ""lake""}, {""id"": 6506, ""name"": ""resurrection""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 179422, ""name"": ""jason vorhees""}, {""id"": 206977, ""name"": ""hitchhike""}]",en,Friday the 13th: The Final Chapter,"After the Crystal Lake Massacres, Jason is pronounced dead and taken to the hospital morgue, where he is mysteriously revived, allowing his diabolical killing spree to continue at the camp where the gruesome slaughtering began. But this time, in addition to terrified teenagers, he meets a young boy named Tommy who has a special talent for horror masks and make up, leading up to a horrifying, bloody battle! Has Jason finally met his match?",14.013414,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Friday Four, Inc."", ""id"": 93280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984-04-13,32980880,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"Jason's Back, and this is the one you've been screaming for.",Friday the 13th: The Final Chapter,5.9,237
2159280,"[{""id"": 18, ""name"": ""Drama""}]",,209274,"[{""id"": 745, ""name"": ""nun""}, {""id"": 1960, ""name"": ""mine""}, {""id"": 2606, ""name"": ""jew""}, {""id"": 11508, ""name"": ""jewish""}, {""id"": 21747, ""name"": ""poland""}]",pl,Ida,"Poland, 1962. Anna is a novice, an orphan brought up by nuns in a convent. Before she takes her vows, she is determined to see Wanda, her only living relative. Wanda tells Anna that Anna is Jewish. Both women embark on a journey not only to discover their tragic family story, but who they really are and where they belong, questioning their religions and beliefs.",13.265432,"[{""name"": ""Danish Film Institute"", ""id"": 125}, {""name"": ""Portobello Pictures"", ""id"": 486}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Canal+ Polska"", ""id"": 6476}, {""name"": ""Opus Film"", ""id"": 6477}, {""name"": ""Polski Instytut Sztuki Filmowej"", ""id"": 11240}, {""name"": ""Phoenix Film Investments"", ""id"": 44171}, {""name"": ""City of Lodz"", ""id"": 72682}, {""name"": ""Phoenix Film Poland"", ""id"": 72683}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""PL"", ""name"": ""Poland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2013-10-25,10700000,80,"[{""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,,Ida,7.1,260
2600000,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.sonyclassics.com/ridinggiants/,291,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 387, ""name"": ""california""}, {""id"": 658, ""name"": ""sea""}, {""id"": 966, ""name"": ""beach""}, {""id"": 1524, ""name"": ""surfer""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 1669, ""name"": ""wave""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 1671, ""name"": ""surfboard""}, {""id"": 1672, ""name"": ""lifestyle""}, {""id"": 2006, ""name"": ""extremsport""}]",en,Riding Giants,Riding Giants is story about big wave surfers who have become heroes and legends in their sport. Directed by the skateboard guru Stacy Peralta.,0.895946,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-09,3166000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Riding Giants,7.6,23
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",,33106,[],zh,疯狂的赛车,"An action-adventure story focused on the lives of express deliverymen, traffic cops and lonely beauties.",0.406645,[],"[{""iso_3166_1"": ""CN"", ""name"": ""China""}]",2009-01-20,0,99,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,,Silver Medalist,7.4,13
2540800,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,872,"[{""id"": 3177, ""name"": ""fan""}, {""id"": 3748, ""name"": ""morning""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6494, ""name"": ""talkie""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 156028, ""name"": ""broadway""}, {""id"": 164090, ""name"": ""audience""}, {""id"": 164623, ""name"": ""chorus girl""}, {""id"": 164628, ""name"": ""diction coach""}, {""id"": 164636, ""name"": ""pearl necklace""}, {""id"": 164641, ""name"": ""flapper""}]",en,Singin' in the Rain,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",36.556954,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1952-04-10,7200000,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What a Glorious Feeling!,Singin' in the Rain,7.8,727
